2;3
2;4
2;5
2.9999999999999996;6
2.9999999999999996;7
4;8
4;9
4;11
5;10
5;12
8;13
9;14
9;15
9;16
9;17
10;18
11;19
11;20
11.999999999999998;21
11.999999999999998;22
13;23
14;24
14;25
14;26
14;27
15;28
17;29
17;30
18;31
19;32
19;35
20;33
20;34
22;36
23;37
23.999999999999996;38
23.999999999999996;41
25;39
26;40
27;42
28.999999999999996;44
30;43
31;45
32;46
33;49
33;52
33;54
34;48
34;50
34;51
34;53
36;47
37;55
37;56
37;58
41;57
41;59
43;61
43;62
45;60
45;63
45;64
46;66
47;65
50;71
51.00000000000001;67
51.00000000000001;69
52;72
52;73
53;68
53;75
55;70
55;74
55;76
56;77
57;78
57;79
59;80
60;81
60;84
62;85
62;86
63;83
65;87
65;88
66;82
74;89
74;98
75;100
76;90
76;101
76;104
77;96
78;102
79.00000000000001;97
79.00000000000001;99
80;93
80;94
80;103
80;109
82;107
84;91
84;105
84;106
85;108
86;92
87;95
89;112
91;115
92;114
92;116
92.99999999999999;117
94;113
95;111
95.99999999999999;119
97;120
98;118
98;121
98;123
99.00000000000001;124
101;110
103;129
104;125
104;130
107;126
107;127
108;128
109;131
109;132
110;134
111;133
111;135
111;136
115;137
115.99999999999999;141
115.99999999999999;143
117;138
117;140
121;144
123;142
123;146
124;145
125;149
127;148
128;122
129;147
131;153
133;150
134;151
135;155
137;152
138;157
139;154
139;161
140;160
140;168
142;156
143;158
144;167
145;162
145;164
146;165
146;166
149;159
149;163
149;171
151;139
152;173
153;174
154;172
155;169
155;170
156;182
157;176
158.00000000000003;179
159;184
160;178
162.99999999999997;187
164;177
164;181
165;183
168;180
168;185
168.99999999999997;1
168.99999999999997;191
170;186
170;188
172;192
172;195
172;199
173;175
173;189
173;190
174;193
182;194
182;200
183;197
185;206
185.99999999999997;203
190;198
191;202
191.99999999999997;207
193;204
193;209
194;201
195;196
197;219
197;220
199;216
200;211
203;205
203;218
206;213
206;217
207;208
207;210
208;221
208;223
208.99999999999997;214
208.99999999999997;227
210;228
212;224
212;226
213;225
213;233
214;212
214;229
214.99999999999997;232
216;215
216;230
216;235
216;236
216;239
218;231
220;222
225;234
225;242
228;243
230;245
231;238
231.99999999999997;240
234;237
234;254
237;244
239;247
244.00000000000003;249
244.00000000000003;252
244.00000000000003;255
245;241
246;250
247;248
247;256
248;253
250;246
250;257
251;251
252;260
256;259
256;263
257;265
258;267
262;262
263;264
265;261
273;258
273;268
274;275
274;276
275;278
275;279
276;273
277;269
278;266
278;272
279;274
279;277
279;290
283;271
284;283
285;281
287;270
290;280
291;287
293;289
293;293
301;282
301;303
302;298
302;300
302;302
303;295
303;297
305;313
306;291
310;296
310;299
311;284
312;294
313;301
315;311
315;315
317;288
318;286
320;285
320.99999999999994;321
322;312
323;292
324;304
324;316
324;322
325.99999999999994;340
327;319
328;326
328;328
330;305
332;307
335;318
335;324
335;329
335;332
335;341
336;314
337;317
337.99999999999994;339
339;308
340;306
340;334
341;327
342;335
342;353
344;2
345.00000000000006;320
345.00000000000006;323
347;337
347;344
348;310
348;336
348;338
349;350
350.00000000000006;309
