5.999999999999999;3
10;2
10;5
11.999999999999998;4
13;6
16;7
23;8
25;9
30;10
33;12
35;11
39;13
44;14
49;15
57;16
63;17
70;18
75;19
84;20
92;21
100;22
111;23
117;24
128;25
139;26
152;27
164;29
174;28
257;31
291;37
298;34
317;35
330;30
344;36
359;41
367.00000000000006;32
375;42
387;33
455;39
469;40
488.00000000000006;44
511;45
519;50
521;43
524;51
528;46
551;47
551;52
553;38
576;48
598;49
673;53
717;58
736;54
776;55
777;61
798;56
801.9999999999999;62
811;64
816.0000000000001;57
822;63
866;60
878;59
965;70
995.9999999999999;71
1019;72
1044;73
1048;65
1076;66
1108;74
1122;69
1131;76
1134;75
1150;77
1188;67
1230;80
1237;79
1273;78
1336;83
1364;84
1456;86
1486;68
1544;89
1592;90
1621;91
1638;92
1754;95
1758.0000000000002;85
1760;88
1769;97
1779;94
1791;96
1802;98
1849;99
1865.9999999999998;87
1895;100
1896;82
1933;101
2155;93
2202;106
2210;81
2232;108
2241;107
2248;109
2366;111
2385;110
2645;104
2652;115
2679.0000000000005;112
2683;117
2703;105
2726;118
2807;103
2814;114
2882;120
2977;125
2985.9999999999995;124
3007.0000000000005;126
3029;122
3148.0000000000005;102
3157;130
3199;131
3202;132
3244;129
3286;134
3303;113
3304.0000000000005;133
3338.9999999999995;116
3392;135
3516.0000000000005;119
3547;136
3651;139
3655;137
3689;141
3711;138
3724;140
3726.9999999999995;142
3864;144
3870;143
3950;148
3982;147
4005;146
4031;145
4106;149
4165;123
4172;121
4261;153
4276;152
4371;1
4510;128
4572;158
4585;161
4617;162
4622;156
4664;160
4682;157
4750;164
4804;165
4877;166
4970;167
5234;127
5254;168
5391;175
5407.999999999999;169
5467.999999999999;174
5505;176
5510;177
5543;173
5570.000000000001;178
5724;172
5824;182
5871;183
5899;151
5957;155
5991;180
6133;181
6173;163
6327;186
6615;187
6707.999999999999;195
6723;194
6784;171
6853;196
6871;193
6901.000000000001;185
6913;197
6968;198
6997;190
7020.999999999999;199
7057;191
7058;192
7080;200
7170;201
7277;202
7294.000000000001;203
7307;159
7361;188
7406;204
7496;206
7538;205
7601;189
7629;207
7655;208
7886;154
7967;211
8048.999999999999;215
8118;212
8277;213
8410;210
8432;216
8543;214
8905;217
8958;218
9295;224
9339;219
9364;150
9547;221
9630;223
9733;231
9762;222
9816;228
9904;233
10134;234
10165;232
10243;235
10336;184
10645;241
10909;244
11080.000000000002;236
11126;245
11153;246
11349;179
11375;251
11693;226
11876;259
11948;257
12047.000000000002;255
12172;225
12245;261
12266.999999999998;243
12330.000000000002;256
12340;240
12427.999999999998;220
12504;227
12531.000000000002;253
12549.999999999998;229
12668;242
12810.999999999998;269
12878;266
13059;209
13166;274
13193.999999999998;270
13220;272
13352;230
13475;267
13626;250
13687;263
13743;247
13872;279
13940.999999999998;281
14039;254
14145;284
14148;239
14439;238
14484.999999999998;286
14486.000000000002;276
14562;287
14625;285
14650;289
14676;237
14749.000000000002;280
14843;288
14933;260
15007;291
15025;293
15091.000000000002;290
15196;252
15749;301
15758;300
15861;302
15873;248
15988;303
16133;304
16192;299
16374;305
16780;277
16807;258
16949;310
16992;308
17205;275
17230;264
17239;307
17317;298
17423;268
17700;273
17778;271
17842;297
17888;278
18067;262
18143;170
18193;317
18206;249
18247;265
18274;320
18350;315
18362;316
18362;321
18389;322
18606;323
18739;296
18752;295
18806;325
18817;324
18989;326
19208;309
19524;334
19761;333
19779;332
19866;329
19898;319
20093;283
20299;338
20375;339
20487.000000000004;292
20656;318
20981;314
21058;342
21060;312
21175;294
21602;350
21631;331
21705;349
21803;348
21909;351
21964;347
22003;353
22946;337
22986;355
23304.999999999996;282
23377;358
23397;335
23559;311
23601;306
23868;328
24206;366
24243;365
24272;364
24432.999999999996;367
24500;368
24788;377
24799.000000000004;327
24923;330
24971;375
24980.000000000004;378
25313;373
25433;381
25490;374
25543.999999999996;380
25705;345
25788.000000000004;382
25802.999999999996;372
26001;341
26561;363
26758;386
26901;313
26913.999999999996;356
26934.999999999996;387
26946;388
27084;343
27160.000000000004;383
27218;389
27395;391
27440.000000000004;357
27466;390
27645;392
27728;393
27816;360
28055;359
28083;344
28212;352
28266;354
28342;402
28497;403
28637;398
28714;404
28844;397
29041;336
29131;399
29598;405
29693;411
29693.999999999996;379
29801.000000000004;412
29969;413
30017.999999999996;376
30136;340
30195;414
30565.000000000004;346
30923;396
31603;418
31685;422
31769;423
31812.999999999996;385
32085;420
32183;371
32378;424
32628;428
32656;406
32674;395
32682.000000000004;384
32698;429
33010;394
33140;361
33225;401
33405;432
33426;362
33438;433
33560;431
34198;369
34207;436
34315;400
34407;425
34496;438
34592;439
34615;417
34826;419
34866;440
35043;441
35477;435
35499;409
35516;410
35679;408
35950;434
36027;445
36050;443
36086;447
36214;446
36265;449
36490;416
36501;450
36587;451
36605;370
36730;448
37216;452
37428;457
37474;455
37873;459
37949;458
37952;427
38162;460
38527;430
38836;444
38907;437
39419;467
39521;466
40167;407
40279.99999999999;478
40339;474
40423;479
40781;475
40989.00000000001;442
41382;486
41473.00000000001;481
41931;456
42017;482
42358;461
42629;488
42670;415
42995;464
43201;454
43605;492
43820;493
43833;453
43977.00000000001;494
43982;469
44162;495
44325;496
44341;465
44760;421
44795.99999999999;497
44972;502
45211;500
45488;508
45498;503
45597;491
45636;463
45779;504
45946.99999999999;510
45996;509
46039;511
46047;498
46364;499
46423;480
46755.00000000001;485
46923;487
47454;505
47699.99999999999;516
47943;489
48154;517
48192.00000000001;521
48209;524
48269;477
48569.00000000001;518
48888;468
49071.99999999999;501
49217.00000000001;490
49260;426
50023;470
50068;513
50134.99999999999;507
50432;529
50500;528
51011;534
51376;520
51448;473
51455;515
51552;535
51673;542
51792;536
51952.99999999999;483
52109;544
52596;540
52629;476
52704.00000000001;547
52723.00000000001;506
52793;545
52810;546
52845.00000000001;548
53373;537
54132.99999999999;543
54267;523
54588;551
54932;552
55163;553
55245;554
55397.99999999999;525
55464;526
55628;471
55965;472
55989.00000000001;559
56090;514
56135;564
56496.00000000001;550
56554;527
57038;532
57526;560
57554;549
57692;555
57728;512
57789;568
58247;533
58272.00000000001;569
58796;571
58857;519
59320.00000000001;574
59505;575
59671;576
59851;570
60239;462
60571;530
60925;577
61534.00000000001;585
61550;563
61678;561
61792.99999999999;586
62149;589
62354;565
62366;580
62454;594
62462;556
62497;590
62614;595
62704.00000000001;572
62781;596
62810;587
62851;582
63141;562
63146.00000000001;597
63254;592
63536;531
63547;579
63750;566
64055;484
64075;581
64493;567
64881;600
64896;591
65010;541
65106;601
65643;588
65827;607
65853;584
65916;605
65993;578
66184;522
66484;606
66999;599
67041;604
68368;558
69198;583
69246;609
69585;557
69592;621
69863;602
70028;624
70436;539
70466;625
71002;538
71062;630
71165;610
71518;616
71877;614
72067;618
72317;612
72321;633
72493;634
72661;611
72869;622
73016;619
73967;627
74200;620
74314;608
74709;639
74879;623
74894;617
74916;603
75269;598
75475;647
75585;632
75845;646
76631;628
76869;651
77281;637
78131;655
78215;644
78440;661
78591;666
78644;653
78648;662
78850;641
78904;654
79016;626
79115;663
79349;670
79473;635
79757;671
80000;613
80324.00000000001;643
80328;645
80426;674
80516;657
80592;636
81363;631
81407;678
81715;573
82968;667
83432;673
83437;629
83766;677
84309;642
84346;665
84555;615
85181;689
85444;672
85465;669
85544;656
85757;690
85871;683
86136;692
86412;693
86747;681
86747;694
87152;703
87260.00000000001;640
87291.00000000001;664
87390.00000000001;675
87543;697
87659;648
87677;704
87794.00000000001;696
87936;679
88033;705
88237;700
88440.99999999999;682
88815.00000000001;688
89108;686
89263;691
89482;699
89946;708
90078;702
90655;711
90934.00000000001;701
91112;659
91285;714
91875;715
92139;712
92472.99999999999;695
92827;660
93030.00000000001;717
93139;676
93379.99999999999;728
94073;707
94511;729
94534;725
94774;723
94961;650
95101;680
95771;593
97454;738
98072;724
98483;718
98615;727
98881;741
99281;742
99335;744
99532;745
99568;698
99678;737
99980;732
100379;726
100467;638
100580;740
100897;731
100960;750
100961;716
101182;720
101393;751
101464;668
101596;734
101671;735
102289;754
102888;757
103230;748
103292;709
103320.00000000001;743
104096;658
104408;736
105409;753
105734.99999999999;649
106484;760
106616;739
106847;687
108110;722
108629;779
109137;780
109390;758
109421;782
109854;749
109856;772
110204;721
110319;652
110393.00000000001;785
110466;733
110679;783
110797.00000000001;747
110861;773
111629;775
111795.00000000001;786
112204;776
112330;774
113637;796
113745;778
113779;684
114308;781
114388;797
114477;719
115121;800
115143;767
115330;777
115359;789
115450;799
116001.99999999999;791
116691;793
116770;806
116938;765
116984;794
117347;808
117810;762
118228.00000000001;802
118506;811
118692;814
118923;787
119811;790
120004.00000000001;809
120055;710
120273;807
120531;792
121003;685
121603;831
121636;826
122327.99999999999;827
122640;795
122666;752
122781;756
123073;805
123165;801
123411.00000000001;824
124113;818
124130;819
124606;746
125090;817
125226;822
125258;771
125521;836
125828;835
126359.99999999999;763
126635.00000000001;706
126809.99999999999;842
127088;788
127125;730
127359.00000000001;713
127430;828
128175.00000000001;815
128722;764
128806.99999999999;834
129686;859
129827.99999999999;839
129948;837
130345;854
130363;812
130409;755
130521;833
130647;821
130917.99999999999;847
130925;849
131011;761
131038;857
131989;770
133366;838
133382;853
133521;864
133689;841
133696;766
133791;858
133802;816
134006;866
134736;820
134842;856
134870;848
134912;872
135207;844
135582;867
135671;803
135696;845
136068;850
136132;862
136295;852
136789;861
136853;804
137019;840
137520;883
137585;813
138039;865
138102;860
138172;869
138234;871
138826;881
139012;886
139684;784
140045;851
140051;830
140112;892
140223;876
140249;879
140251;884
140530;825
140637;832
140857;759
140866;863
140893;891
140996;893
141263;880
142147;899
142572;874
142993;870
143454;895
143599;855
143904;897
144194;888
144211;829
144219;877
144678;878
144900;901
145104;873
145443;902
145829;868
146533;798
146633;887
146751;875
147358;768
148094;882
148325;903
148610;890
148740;889
148818;769
149211;912
149483;914
149943;924
150470;894
151049;904
152559;906
153267;909
153483;810
154421;920
154737;846
154892;905
155160;931
155608;933
156409;923
156425;843
156613;900
156827;915
156962;925
157107;913
157412;926
158072;918
158235;927
158253;932
158375;929
158383;908
159027;937
159107;943
159288;945
160139;935
162005.00000000003;939
162902.99999999997;921
162915;949
163527.99999999997;955
165513;947
165523;910
165612;941
165709.00000000003;964
166273.00000000003;963
166328;885
166677;930
167308.99999999997;898
167474;946
167744;966
167821;953
167917.99999999997;957
168009.99999999997;951
168217;919
168490;940
168525;956
168972.00000000003;823
169655.99999999997;959
169695;938
169940;972
170932;969
171235;952
171404;948
171751;916
172112.00000000003;961
172331;962
172396;934
172396;967
173462;971
173791;958
174612.00000000003;944
174632;965
174771;973
175199;987
175261;976
175494;977
175509;986
175692.99999999997;954
175770.00000000003;922
175822;974
176127;896
176285;984
176483;978
176934;993
177072;980
177630.00000000003;979
178383;975
178698.00000000003;985
179698;1007
179851;911
179991;982
180721;995
180905.99999999997;907
181141;991
182207;988
182724;928
182839;983
182910;1011
183027.00000000003;996
183275;1004
183290;1009
183904;1003
184479;1000
185008.00000000003;1002
185027;1013
186866.99999999997;990
186894;1016
186973.99999999997;1012
186991;992
187362;1018
187587;998
187642;1033
188302;997
189098;1028
190623;917
191465;999
191649;1026
191957;989
192001;950
192300;1010
192437;1027
192795;1038
192879;1015
193670;1006
194122;1020
194158;1030
194265;1022
194319;1036
194923;1001
195098.99999999997;1037
195285;1024
195395;994
196772;1043
196918;1005
197033;942
197251;1048
197612;1029
197845;960
198671;1047
198688;1063
198888;1017
199216.00000000003;1040
199308;1056
199884;1045
199948.00000000003;1046
200256;1064
200875.99999999997;1058
201079;1050
201401;1044
201631;1008
201811;970
201849;968
201927.99999999997;1061
202173.00000000003;936
202445;1031
202839;1014
202860;1054
203201;1032
203261;1021
203380;1034
204305.99999999997;1049
204421;1068
205067;1065
205539;1057
205921.99999999997;1039
205991;1060
206186;1069
206221;1074
206434;1066
206561;1071
207265.00000000003;1062
207419;1075
207915;1077
207951.00000000003;1080
209954;1083
210288;1055
211260;1053
212445.99999999997;1082
214040;1023
214456;1079
215143;1095
