1;2
1;3
1;4
2;5
2;6
2;7
2;8
2.9999999999999996;9
4;10
5;11
5.999999999999999;12
8;13
8;14
9;15
10;16
11;17
13;18
14;19
17;20
18;21
19;22
21;23
22;24
22;25
23.999999999999996;26
27;27
30;28
31;29
35;30
36;31
38;32
42;33
46;35
47;34
47.99999999999999;36
51.00000000000001;37
53;38
55;39
57.99999999999999;40
64;41
67;42
70;43
74;44
82;45
83;46
84;47
86;48
90;49
92;50
97;51
100;52
106;53
108;54
111;55
115.99999999999999;56
121;57
122.00000000000001;58
134;59
138;60
151;62
153;63
165;65
168;64
176;66
178;67
185;68
189;69
194;70
199;71
206;72
214.99999999999997;74
216;73
223;75
241;77
254.99999999999997;78
257;79
262;80
267;1
272;81
279;82
279;83
284;84
288;76
289;85
293;86
301;87
309;88
318;89
327;90
328;61
331;91
339;92
345.00000000000006;93
353;94
354;95
362.00000000000006;96
367.00000000000006;97
383;99
388;100
390;98
393;101
398;102
399;103
410;104
410;105
417;106
422;107
448;108
466;110
477;111
480.99999999999994;112
494;113
501;114
507;109
509.99999999999994;115
516;116
517;119
527;120
534;117
540;118
543;122
557;123
561;124
566;125
573;121
584;127
585;126
599;128
611;129
623;130
631;131
637.0000000000001;132
649;133
663;135
673;136
683;137
686;138
697;140
699;139
738;144
759;145
771;146
774;147
779;148
785;142
791;149
801.9999999999999;150
806;151
808;141
815;152
822;153
832;134
842;155
850.0000000000001;156
862;157
878;158
880;154
890;159
898;160
918.0000000000001;161
934;162
961;164
979;143
980;165
984;166
999;167
1007;168
1037;169
1045;170
1057;171
1065;172
1079;173
1093;174
1111;175
1118;176
1146;178
1167;180
1173;181
1189;182
1222;184
1230;163
1237;185
1245;183
1249;186
1256;177
1256;187
1271;188
1291;189
1301;190
1313;192
1319;193
1335;194
1350;195
1359;196
1372;191
1382;197
1388;198
1398;179
1406;199
1412;200
1422;201
1450;203
1471;204
1515;206
1527;205
1531.0000000000002;202
1550;207
1575;208
1591;209
1602;210
1621;211
1634;212
1678;214
1688;215
1695.0000000000002;216
1714;217
1724;213
1726;218
1739.9999999999998;219
1754;220
1769;221
1807.9999999999998;222
1845.9999999999998;224
1845.9999999999998;225
1863;226
1882;227
1900;228
1911;229
1918;223
2058;230
2089;239
2105;238
2106;240
2142;241
2157;242
2183;243
2195;237
2219;244
2220;245
2236;246
2246;247
2259;248
2278;249
2303;251
2308;250
2325;252
2342;253
2372;254
2372;255
2400;256
2420;257
2442;258
2456;259
2481;260
2502;261
2528.0000000000005;262
2541;263
2556;264
2571;265
2592.9999999999995;266
2609;267
2623;268
2632;269
2646;270
2667;236
2693;271
2728;272
2738.9999999999995;274
2742;235
2752;275
2761;234
2763;273
2778;277
2779;276
2806;278
2839.9999999999995;279
2846;280
2870;282
2879;281
2912;283
2940.9999999999995;231
2944;284
2958;285
2982;232
3034;286
3066.9999999999995;287
3069;233
3105;288
3172;290
3209;291
3266;296
3296;297
3307;298
3330;289
3347;293
3353;299
3358.9999999999995;300
3363.9999999999995;295
3377;294
3387;303
3419;302
3434;304
3452;301
3458;305
3482;306
3552;307
3557;309
3580.9999999999995;308
3582;311
3598;312
3650;313
3651;310
3669;314
3687.0000000000005;315
3701;316
3756;317
3899.0000000000005;318
4121;322
4134;321
4136;325
4172;323
4177;324
4214;332
4218;331
4232;327
4246;334
4284;330
4294;329
4330;341
4340;343
4341;342
4343;335
4369;340
4390;344
4391;345
4397;328
4399;336
4405;333
4419;337
