1;3
2;4
2;5
2;6
2;7
2.9999999999999996;2
2.9999999999999996;8
2.9999999999999996;9
2.9999999999999996;10
4;11
4;12
4;13
5;14
5;15
5;16
5;17
5.999999999999999;18
5.999999999999999;19
5.999999999999999;20
7;21
7;22
7;23
7;24
8;25
8;26
8;27
9;28
9;29
9;30
10;31
10;32
10;33
10;34
11;35
11;36
11;37
11.999999999999998;38
11.999999999999998;39
11.999999999999998;40
11.999999999999998;41
13;42
13;43
13;44
14;45
14;46
14;47
14;48
15;49
15;50
15;51
16;52
16;53
16;54
16;55
17;56
17;57
17;58
18;59
18;60
18;61
19;62
19;63
19;64
19;65
20;66
20;67
20;68
21;69
21;70
21;71
21;72
22;73
22;76
23;77
23;78
23;79
23;80
23.999999999999996;81
23.999999999999996;82
23.999999999999996;83
25;84
25;85
25;86
25;87
26;74
26;88
26;89
26;90
27;75
27;91
27;92
27;93
27;94
28;95
28;97
28;98
28.999999999999996;99
28.999999999999996;100
28.999999999999996;101
30;102
30;103
30;104
30;105
31;106
31;107
31;108
32;109
32;110
32;111
33;112
33;113
33;114
33;115
34;96
34;116
34;117
34;118
35;119
35;120
35;121
36;122
36;123
36;124
36;125
37;126
37;127
37;128
37;129
38;130
38;131
38;132
38;133
39;134
39;135
39;136
40;137
40;138
40;139
40;140
41;141
41;142
41;143
42;144
42;145
42;146
43;147
43;148
43;149
43;150
44;151
44;152
44;153
45;154
45;155
45;156
45;157
46;158
46;159
46;160
47;161
47;162
47;163
47;164
47.99999999999999;165
47.99999999999999;166
47.99999999999999;167
49;168
49;169
49;170
49;171
50;172
50;173
50;174
51.00000000000001;175
51.00000000000001;176
51.00000000000001;178
52;179
52;180
52;181
53;182
53;183
53;184
53;185
54;186
54;187
54;188
55;177
55;189
55;190
55;191
56;192
56;193
56;194
56;195
56;198
57;199
57;200
57;201
57;202
57.99999999999999;196
57.99999999999999;203
57.99999999999999;204
57.99999999999999;205
59;207
60;209
60;210
60;211
60;212
61.00000000000001;213
61.00000000000001;214
61.00000000000001;215
61.00000000000001;216
62;197
62;217
62;218
62;219
63;220
63;221
63;222
63;223
64;224
64;225
64;226
65;208
65;228
65;229
65;230
66;231
66;232
66;233
67;234
67;235
67;236
67;237
68;238
68;239
68;240
68;241
69;242
69;243
69;244
70;245
70;246
70;247
71;248
71;249
71;250
71;251
72;227
72;252
72;253
72;254
72;255
73;256
73;257
