AvlTree;5398;2456;1938;1778;2897;48182;92505;58474;120708;41233;85491;51590;37189;79113;36438;29078;57348;31301;37463;31074;73681;34201;54130;93751;48625;101764;54665;2160;1579;76478;38658;35343;102006;109985;59297;60646;84020;139901;67145;68144;45421;54755;105720;50558;165412;113709;59216;186998;78578;47648;76927;43076;101541;134001;67120;87944;51623;138640;102758;56475;58912;81165;53146;76911;90793;56433;31422;35620;75346;35502;28844;41214;56992;28956;27335;79998;53993;38266;67408;32074;35395;84386;53185;104402;46602;80483;67467;66855;49185;67691;41439;37352;82013;38346;80290;71280;87554;49775;59337;97706;69068;50044;76096;65970;53633;50804;52513;64633;35107;37082;66426;47390;78731;48851;78821;33932;32474;92724;30901;36696;65747;26683;27381;55202;24711;27681;72237;33538;46944;88958;32231;61689;47555;37142;99953;47887;63964;33572;80596;36715;28154;61152;41269;52473;79909;74248;41507;39328;54490;29563;43030;73437;63334;71634;37770;57111;36517;67530;37270;32634;61940;33082;30668;61703;33404;53129;34103;29733;49410;28167;31236;62966;34056;38727;71913;54253;44244;35906;57035;26884;45808;48766;24054;27810;53552;24360;39595;43861;26335;37219;40986;27047;32623;39052;60013;58119;29332;64764;16707;21922;27297;57565;65939;35571;40842;61350;41928;30249;26330;31572;74427;27160;25626;68852;36794;46009;29273;25868;37820;28266;57324;35973;31033;35965;28230;58366;32466;73326;43743;67524;66148;118410;50927;28314;52538;26239;64150;27282;25634;34936;24813;61060;24251;24961;61575;29473;73415;27559;54870;115127;50088;62088;24484;34656;40883;55542;122924;39357;43634;31330;58263;30775;62282;25803;51435;41232;25363;51006;63971;55898;108142;72437;152838;44454;27227;62127;32283;73914;60571;46352;44354;27343;52427;27932;98947;28362;46450;31716;44532;28378;48027;28402;38103;35118;45713;28689;58272;26779;47513;52065;40654;41178;73191;45291;78098;71201;38524;39706;30738;30460;34812;33013;32353;42541;56230;26069;53957;28474;43212;31638;37797;19637;38791;21193;29373;24975;35460;35092;39233;24054;38574;2996;43101;2936;72844;2894;57623;2888;60319;2894;60830;46589;77632;55768;53437;67552;77789;70485;53770;64363;69906;52138;69405;52315;69304;61352;77006;53960;65156;51883;52908;71618;52135;61655;51445;58162;63454;51740;58018;46699;50124;49052;48308;50586;45369;45365;45064;63880;52699;64984;59863;57251;61372;56991;69795;19274;48850;48165;61482;88273;54515;55882;54115;59104;45803;66502;44270;44165;43092;87782;51382;50127;42880;41763;43493;43477;65337;82510;54066;52441;44591;76179;52587;49930;51803;54310;96252;68579;45613;64367;68661;62271;39840;45662;68129;65621;52203;71173;87005;58490;75503;101336;58304;27693;45707;54759;47304;51113;45245;48384;84346;78784;43121;64811;51850;41378;87388;50134;45009;92406;48870;59604;43982;71585;67501;53659;48296;71099;51917;52095;81613;43952;49017;76519;41929;44953;83372;46570;25462;81851;98848;49950;53102;71376;51635;65093;45209;44925;98955;41196;67353;48844;80585;32911;81735;42215;37854;44115;45470;75088;44322;81092;45638;83712;46528;62362;84312;45023;80676;52279;68982;45279;76239;64988;43962;68190;61809;55181;81140;51926;64622;53429;36082;63196;87824;59948;80222;58931;70613;51484;41555;84302;44695;70493;129606;79973;69465;50528;62453;61512;70272;53143;87051;82507;4269;3797;46130;46052;3766;45461;40667;61640;81445;89219;26477;3675;3637;45542;3565;45978;42408;67743;72859;62270;72539;71295;32913;66197;65669;61999;53429;63674;70331;74436;89252;62219;75536;43314;62091;25388;15129;14924;45306;55489;60071;60618;62524;63278;62897;72248;66483;43482;73606;65842;58344;54562;71457;62150;62372;44597;35509;63635;94321;54931;61347;45231;71984;52057;62441;60485;59630;40354;60654;48337;65430;65440;80355;68284;61647;62219;40907;43231;58182;43728;46077;61484;66359;62929;82769;64282;55292;61650;72811;62668;54279;56193;90975;28478;3740;3570;70577;63251;32134;76903;59465;63593;54567;75860;99525;63364;52652;38632;51552;67891;45949;87737;70279;40850;53232;56379;38334;76583;63723;82604;59892;75144;67148;86850;53947;15025;46096;3637;29656;60784;73006;53850;63017;58403;51463;45376;61278;71529;68122;3504;3727;62857;55220;70169;61576;62789;69354;82104;61913;60713;62356;80588;56017;4316;66887;80879;64635;54946;61812;74066;63742;64093;15040;52385;16713;48586;71126;56833;63250;54241;56837;3808;49139;15074;75422;48928;62757;69464;63500;63917;53840;63417;15354;45740;56098;66189;77355;69248;53416;60300;57410;66167;76632;67571;81772;66857;83431;52023;63297;63046;76518;73903;62607;80930;71119;62740;61579;60556;4045;52775;75180;51123;80918;51247;85012;59542;75260;63104;64360;53138;53375;64570;92977;71589;66527;60835;73486;61096;62171;102313;57712;65828;75509;18331;4006;59595;55492;51423;65492;90399;66436;67517;51106;72492;72745;73419;70895;15078;63531;84709;58783;59206;60505;53649;50391;68821;82206;71306;57716;64937;55290;65977;54048;68541;63291;99924;86326;61161;45008;53415;36494;42743;35077;44372;71474;60869;28339;40190;65751;53450;59832;51909;63318;54758;44485;27552;59408;61217;68072;45289;15205;53187;25715;65592;67384;64275;29358;30579;29119;64301;73338;71018;55324;48081;76477;73711;43928;57198;61974;73269;29203;25624;29438;54618;56507;66283;63165;59334;73637;62846;61363;55183;49546;58852;66914;63464;62083;59898;76088;54154;45165;69148;63500;80856;60274;75568;52564;56746;59149;45173;51571;52123;64222;2959;51569;53520;63742;60371;61948;66768;57276;61626;60705;62100;83192;44521;63541;75563;58521;44991;25925;51741;58730;69803;64135;66185;40168;26834;45598;58792;85560;94354;53443;57172;58656;67829;45548;71587;38949;64852;72114;53929;62590;71402;51963;54588;48089;59566;63524;28753;61549;49954;57368;66447;46316;3907;62180;45878;57623;82808;74423;68744;76314;82928;61047;52207;70714;59794;51518;53181;57786;66527;58644;44604;60835;62636;53271;77616;78821;73236;91471;55650;63202;55752;61936;77337;66622;63313;61670;53044;61710;58982;63783;74026;58379;62200;73347;64111;45309;44473;63132;67485;60530;95204;62482;53167;74943;69433;45361;63503;29419;60821;83074;63255;77589;59610;75387;53043;54249;58333;68309;60321;74276;90382;64928;38103;53406;62120;60534;67998;81858;46574;60006;68664;49098;65437;64323;53563;67792;54817;49825;56313;82636;57626;64781;44287;87189;63202;58379;89907;61998;66269;80227;19927;63495;45283;61771;45184;65970;58547;74891;62967;66598;46174;59423;71979;97957;77934;75861;59431;64779;60496;79446;57712;50582;74626;53480;39193;73228;63976;69100;75908;65983;63603;45257;48554;62040;51700;58831;49777;45817;52568;70063;63709;47172;66734;79613;29084;18374;87186;64294;75305;64718;61103;83263;72133;75472;45056;35526;64737;50957;78029;72233;45141;51656;85509;63415;77311;75409;29004;63922;75193;67276;96635;92848;64921;84123;65682;66603;65013;53609;41894;57793;64633;46327;52525;45042;99758;74181;63845;63272;45674;109838;57897;54971;65293;44898;76096;72999;51647;66250;71802;4068;70705;71730;48443;45571;53555;72323;72229;84292;86137;65439;45210;90318;60045;47963;67304;67833;46511;68696;56831;52768;72116;62940;73778;28950;71382;65908;72709;77902;46980;53552;60481;47954;65358;45501;28247;70064;44907;64252;74696;53541;65699;62514;53778;78621;54452;84461;52342;63915;60390;58167;74108;64313;3989;70412;66200;62400;74447;66821;63370;86270;63417;80446;44570;44842;63547;74041;78608;83303;46562;51717;60261;71804;64704;45600;28875;56841;56887;28779;61400;51800;76760;71758;45143;82623;70137;51887;46092;45023;81498;68185;54305;48072;64800;67561;69155;64606;52276;52874;60375;87557;70491;63208;75634;84053;63318;53256;57004;72917;43908;53784;53581;61404;71873;46275;53258;61002;65588;64438;85031;84839;72892;53004;81131;55661;46281;45343;63891;84250;58834;86849;55588;51773;60622;64562;58685;61387;65138;69321;28389;66158;64086;65438;50856;67990;53043;45266;63420;73094;54898;63480;62948;67762;81551;65398;65224;96890;60408;86726;78127;54097;28502;74638;58629;54653;57838;63857;90595;87061;28941;60801;43290;62417;45702;63130;29690;63596;54967;54671;78056;64182;78306;62219;80736;92260;66456;72013;62884;66659;50627;65651;52496;96766;56679;28575;60639;70483;50201;60210;71876;54261;85581;28235;66686;66148;53553;54672;18485;61676;55195;63576;68779;56747;64446;70375;64315;52546;63020;67971;51471;57979;28933;40411;72859;96764;70720;58463;68529;56784;76445;55909;68694;58004;73256;59658;54509;57427;65985;55422;53599;28371;50857;66286;78933;71432;63477;57568;66884;63472;63762;55119;61945;60335;78719;64911;57282;51904;55626;99187;57468;60891;73358;66561;52134;78178;66216;96436;53619;74621;61359;70744;62691;68390;61444;59065;75495;48320;86364;63144;97597;61346;47779;66601;61566;55318;65115;65611;61431;4273;62151;76274;69199;60361;76955;74984;55144;64087;56452;54996;69553;71937;65912;57244;68910;58524;73568;82941;61086;70610;72173;50182;67183;85854;70626;75841;72151;67067;94695;52997;21136;66765;61152;77052;63511;72495;73123;69685;84020;47793;64108;63022;68531;53116;68572;58353;65121;73412;74772;65357;58946;58840;53866;71940;75345;47612;48413;63695;73791;82652;74448;53180;62397;62119;59274;68549;59164;66548;63911;54274;63144;69649;50659;56460;54569;63298;67942;66204;58260;55587;66041;56869;95513;60402;66193;39439;53376;69697;62997;66340;67338;54781;74240;60850;48057;64477;54952;57415;56389;55245;28660;64773;63947;72751;60962;57057;67069;55008;61131;73169;61445;73459;55734;60043;63883;51321;54776;65826;64631;66013;52568;69903;59874;69796;54872;64486;56224;70505;57210;58990;63648;28531;70053;73267;72889;74243;69863;74543;70560;63345;67640;70722;65000;70852;59002;57210;70377;88527;71210;64651;67063;50107;56393;59482;58595;49000;76729;54842;56339;68216;60686;75174;54518;60669;72634;64623;52786;75871;67346;70125;75269;65288;55562;62483;64080;55812;60496;56380;57595;65244;65857;57396;75471;56834;66564;71357;59964;63475;49276;78309;56740;66531;66917;73481;54679;52595;65506;63896;67488;55055;65145;64072;66210;77264;62137;72718;55804;64424;55020;78909;45140;71091;66920;69102;58468;52887;54442;64066;66652;60556;73457;65281;58255;60035;67126;80824;72550;72690;54414;65545;53333;59816;65808;56606;78312;73017;61679;64824;66996;71860;64588;70813;68183;63468;57195;64799;75900;83263;73724;53832;80624;62247;57693;59754;78997;47866;53880;82996;67106;58324;64200;58999;67907;67267;55709;62860;94056;92028;58526;4409;76192;66287;62622;52824;59612;58363;61602;72928;76493;59347;80885;67014;62387;63237;60747;65665;73120;53094;84585;62944;59636;65782;87522;51308;68060;66806;28630;88308;57761;78406;56266;56890;72492;56734;55358;69720;69702;65336;62769;54411;67762;74764;72175;53287;62957;79168;62079;59139;83036;77902;62361;56430;65666;48386;55434;87415;72450;64198;72355;89232;45872;72392;81612;65070;71460;67583;59164;29736;51834;67427;72660;60755;54838;76038;48084;62272;61541;53558;52748;63295;56623;42940;72736;68869;62961;46705;81836;83167;53378;68023;58090;55335;66563;78107;66671;45054;75203;71557;58349;56959;50010;77256;64088;63995;63761;55090;57734;64957;63470;92805;69983;67412;68649;67480;16875;18889;16383;17129;17685;14925;18017;20223;16401;19293;19983;16451;16289;16888;18054;16380;16729;15646;17857;18872;16752;16512;21150;17228;20612;20913;17311;17104;17509;20338;15411;17320;14298;17965;17296;17485;17174;18730;18374;20645;17412;19828;21350;37525;18071;16604;20102;17101;17041;19420;20663;17620;16523;18017;19033;20453;20046;21083;17161;17735;16839;16472;16878;17062;22893;18775;22409;19017;17773;16983;16413;17807;23493;19827;17307;17116;18677;18280;18133;16361;16439;20564;17369;24150;21719;18356;17366;20530;18061;20354;17323;20275;15473;17323;17186;18159;16268;17254;14012;21745;17645;17092;15969;17876;17398;18789;18516;18767;20790;17621;18959;16519;16766;16496;14151;15812;16744;17480;18503;17938;17246;17279;18341;17486;24431;22729;17361;20993;16813;18972;18000;19782;16499;16553;19168;24502;21757;16436;18064;21901;19430;18194;18796;20154;15408;24258;19078;18265;18707;16571;24244;20304;14169;15982;17463;16718;14954;22588;16744;17641;22574;16526;15953;19173;17149;21513;17602;17220;18399;21262;19881;26114;22112;19185;19169;17474;17409;25398;16432;17708;17201;20359;16660;19681;17784;16953;20247;20782;18912;17285;17389;22117;17706;18035;17720;18627;17325;18833;15143;20013;;
sum; ;3532;422;423;470;420;417;470;417;424;672;616;426;444;590;418;384;385;426;385;384;384;384;384;384;384;384;384;384;384;385;385;384;384;384;438;510;428;384;599;567;552;513;483;422;462;511;482;469;497;455;526;547;515;468;475;470;489;720;473;455;452;535;698;455;487;454;457;464;530;463;487;541;519;591;430;472;423;452;460;469;449;533;458;440;460;478;494;459;490;431;457;446;558;447;481;480;513;595;504;549;466;433;463;384;385;384;385;385;385;384;384;385;384;384;384;422;385;385;384;385;384;385;385;384;384;384;385;385;384;385;385;384;385;384;385;384;391;384;385;384;384;384;385;384;384;384;385;384;384;426;385;411;384;390;685;493;403;402;384;383;383;384;384;426;417;542;505;397;385;385;385;385;384;384;385;418;384;384;384;596;452;393;384;383;424;429;431;423;450;446;492;455;422;467;425;454;429;414;495;400;523;414;418;486;460;443;406;431;486;486;561;493;468;415;418;390;384;384;384;384;427;384;384;383;384;383;384;383;383;383;384;384;383;384;384;384;384;383;384;384;384;384;390;403;457;415;408;384;383;384;385;384;385;384;385;384;384;384;384;385;409;409;384;385;384;384;384;385;385;384;386;443;385;384;384;384;385;384;384;384;385;384;385;384;418;384;384;384;385;384;384;385;385;385;384;384;384;385;385;384;384;385;385;385;455;384;385;384;384;385;400;384;385;384;383;384;383;385;384;384;384;384;438;534;483;470;384;406;384;384;384;423;489;492;616;547;525;505;480;574;522;564;581;545;587;602;651;526;473;441;448;434;459;437;734;633;740;645;546;484;384;383;385;384;383;384;383;384;384;384;384;383;383;384;401;384;383;384;383;384;384;384;384;383;384;383;384;384;384;384;491;496;571;452;384;384;384;384;384;399;384;383;383;384;383;384;384;384;383;384;383;384;394;395;384;384;384;383;384;384;384;384;384;384;384;384;384;385;384;385;385;384;384;384;383;384;384;384;395;385;384;384;384;384;384;384;384;384;385;384;384;384;384;384;385;384;384;384;384;384;384;384;384;384;396;384;385;383;384;384;384;384;384;385;384;384;384;384;384;384;384;383;383;384;384;385;384;383;384;383;396;384;384;384;384;383;384;384;383;384;383;383;384;406;384;384;384;384;384;384;384;383;383;385;384;384;384;384;384;384;384;384;384;384;384;384;383;383;396;384;384;384;384;383;383;383;383;383;383;383;383;449;384;383;384;383;384;384;384;383;384;384;384;384;396;383;384;383;384;383;384;383;383;384;383;384;383;384;383;384;384;383;384;383;384;384;383;384;383;384;398;1760;442;1584;472;476;479;451;468;457;472;417;409;410;417;411;416;411;411;416;413;419;411;415;417;413;542;602;566;468;470;506;489;527;589;564;496;466;473;483;566;504;482;508;575;560;537;631;385;385;384;384;384;384;385;384;384;384;384;383;385;384;385;384;384;384;384;383;384;384;384;383;385;418;385;383;384;384;384;384;384;384;384;384;384;384;411;384;384;402;384;384;384;384;383;384;383;384;383;384;383;385;384;384;384;385;384;384;384;384;383;385;405;384;384;385;385;384;384;385;384;384;385;384;385;385;384;385;384;383;385;384;384;384;385;385;384;384;403;385;385;385;385;385;384;385;384;384;384;384;384;385;383;384;385;384;385;384;385;384;384;384;384;388;398;384;384;384;383;384;384;384;384;383;384;384;384;384;384;384;383;384;385;384;383;385;384;385;384;402;384;384;385;384;385;384;385;384;384;385;384;384;384;385;385;385;385;384;385;385;384;385;384;385;384;403;385;384;385;384;384;385;384;384;385;384;384;385;384;385;385;384;385;384;385;385;384;384;385;385;384;403;384;385;384;384;384;385;384;385;384;384;384;384;384;385;384;384;384;385;384;384;384;385;384;384;384;403;384;384;384;384;384;384;384;384;384;384;384;385;385;384;384;385;384;385;384;384;384;384;384;384;385;403;384;384;384;384;384;384;385;385;385;384;384;384;385;384;384;384;385;384;384;385;384;384;385;384;384;402;384;385;383;384;384;384;383;384;384;384;384;384;384;384;384;384;384;384;384;384;385;384;384;384;385;403;384;385;384;385;385;384;385;384;384;384;384;384;384;384;384;385;384;385;384;384;384;384;384;384;384;407;384;385;435;389;385;384;385;384;385;385;385;385;384;385;385;385;384;385;385;385;384;385;384;385;414;763;397;383;384;384;384;384;384;384;384;384;384;383;384;383;384;384;383;384;384;384;383;384;384;406;385;383;383;383;382;383;384;383;383;383;384;383;383;384;384;384;384;383;384;384;384;383;384;385;384;446;384;384;384;384;384;384;384;384;385;385;384;384;384;384;384;385;384;385;385;384;384;384;385;385;406;384;385;384;384;385;385;384;384;385;384;385;384;384;384;384;384;384;384;384;384;383;384;384;384;384;402;385;385;385;385;386;385;385;385;385;385;384;385;384;385;384;385;384;384;385;384;384;384;384;384;385;402;384;385;385;385;385;384;385;385;385;384;384;385;384;385;385;384;384;384;384;384;384;384;384;385;385;403;385;384;384;385;384;385;385;384;385;385;385;385;385;385;385;384;383;384;383;384;383;385;384;384;384;401;384;383;384;383;384;383;384;383;384;384;384;383;384;384;384;384;384;383;384;384;384;384;384;384;385;403;384;385;384;384;384;384;384;384;384;384;384;383;384;384;385;384;384;384;384;384;384;384;384;384;384;403;383;383;384;384;384;384;384;384;385;384;385;384;384;384;384;384;384;384;384;385;385;385;384;384;384;402;385;385;384;385;384;385;384;384;385;384;385;385;384;384;384;384;385;384;384;384;385;384;384;384;385;402;385;383;383;383;382;383;382;383;383;384;383;383;383;385;384;383;384;384;383;383;383;384;385;385;385;404;384;384;385;385;384;384;384;385;384;384;385;383;385;384;384;384;384;383;384;384;383;384;383;383;384;404;385;384;384;384;384;384;384;384;384;384;384;385;385;384;384;384;384;384;384;384;383;384;384;384;402;384;384;383;384;383;385;384;385;384;384;385;385;385;385;384;385;385;385;385;396;400;403;392;384;384;409;385;384;384;383;384;383;383;384;384;383;384;383;384;384;383;384;383;384;384;383;384;383;384;383;384;446;426;437;384;384;383;384;384;384;384;383;385;383;384;384;384;383;384;384;384;383;384;384;384;384;384;405;383;385;384;384;384;383;384;384;384;384;384;384;384;384;383;384;384;383;384;384;384;384;384;383;384;421;384;385;384;385;384;385;384;385;384;384;384;384;384;384;384;384;384;384;384;385;384;384;384;384;403;385;384;384;384;385;385;385;384;385;384;384;385;384;385;385;385;385;385;385;385;384;385;384;384;385;401;385;385;384;384;384;384;384;384;384;384;384;384;384;384;384;385;385;383;384;384;384;383;384;384;384;400;385;385;385;385;385;385;385;385;385;385;385;384;385;385;385;385;385;384;385;384;385;384;385;384;385;403;384;384;384;384;384;384;385;385;384;384;385;384;384;384;384;383;384;384;384;384;384;385;384;384;384;401;385;384;385;384;384;385;384;384;384;384;384;384;384;384;384;384;383;384;384;385;385;385;385;384;384;401;385;384;385;385;384;384;384;384;384;383;384;384;384;384;384;384;384;384;384;384;384;384;384;384;384;402;384;385;385;385;384;384;384;384;384;384;385;383;385;384;384;385;385;385;385;384;384;384;384;384;384;402;385;384;384;384;384;384;384;383;384;383;384;384;384;384;384;384;384;384;384;384;384;384;384;384;384;401;384;384;384;384;383;384;384;384;384;383;384;383;384;383;384;384;383;384;383;384;384;384;384;383;384;401;384;384;383;384;385;384;384;384;385;384;384;384;385;384;384;385;384;384;385;385;384;384;384;384;387;400;384;385;384;385;385;384;385;384;385;384;385;384;385;385;385;385;385;385;384;384;384;384;384;384;403;384;385;384;384;385;385;385;385;384;385;385;385;385;384;385;384;385;385;384;384;385;384;385;384;384;405;384;385;385;385;385;384;385;385;384;384;384;385;385;385;385;385;385;384;385;384;385;384;385;385;385;490;478;429;417;385;385;385;384;385;385;384;385;384;388;385;384;384;384;384;385;385;384;384;384;384;412;384;385;384;385;385;384;384;385;384;385;384;384;384;385;384;385;384;385;385;385;384;385;384;384;384;402;384;384;385;384;385;384;385;385;385;385;385;384;385;384;385;385;385;385;384;385;384;385;385;385;385;402;384;384;385;383;385;385;385;385;385;386;384;384;385;384;385;385;385;385;384;385;385;385;385;385;383;416;384;385;383;384;384;384;384;385;384;384;385;384;384;384;384;385;384;384;384;384;385;385;384;384;385;403;384;385;384;385;384;385;384;385;384;384;385;385;385;384;385;385;385;385;385;385;385;384;384;384;384;402;385;384;385;384;385;385;384;384;384;385;384;385;385;385;385;384;385;384;385;385;384;385;384;385;401;385;384;384;385;384;384;384;384;384;384;384;384;384;385;384;384
